ID,f0_C_death_sum,f0_C_death_min,f0_C_death_max,f0_C_death_mean,f0_C_death_std,f0_N_death_sum,f0_N_death_min,f0_N_death_max,f0_N_death_mean,f0_N_death_std,f0_O_death_sum,f0_O_death_min,f0_O_death_max,f0_O_death_mean,f0_O_death_std,f0_CN_death_sum,f0_CN_death_min,f0_CN_death_max,f0_CN_death_mean,f0_CN_death_std,f0_CO_death_sum,f0_CO_death_min,f0_CO_death_max,f0_CO_death_mean,f0_CO_death_std,f0_NO_death_sum,f0_NO_death_min,f0_NO_death_max,f0_NO_death_mean,f0_NO_death_std,f0_CNO_death_sum,f0_CNO_death_min,f0_CNO_death_max,f0_CNO_death_mean,f0_CNO_death_std,f1_C_len_sum,f1_C_len_min,f1_C_len_max,f1_C_len_mean,f1_C_len_std,f1_C_birth_sum,f1_C_birth_min,f1_C_birth_max,f1_C_birth_mean,f1_C_birth_std,f1_C_death_sum,f1_C_death_min,f1_C_death_max,f1_C_death_mean,f1_C_death_std,f1_N_len_sum,f1_N_len_min,f1_N_len_max,f1_N_len_mean,f1_N_len_std,f1_N_birth_sum,f1_N_birth_min,f1_N_birth_max,f1_N_birth_mean,f1_N_birth_std,f1_N_death_sum,f1_N_death_min,f1_N_death_max,f1_N_death_mean,f1_N_death_std,f1_O_len_sum,f1_O_len_min,f1_O_len_max,f1_O_len_mean,f1_O_len_std,f1_O_birth_sum,f1_O_birth_min,f1_O_birth_max,f1_O_birth_mean,f1_O_birth_std,f1_O_death_sum,f1_O_death_min,f1_O_death_max,f1_O_death_mean,f1_O_death_std,f1_CN_len_sum,f1_CN_len_min,f1_CN_len_max,f1_CN_len_mean,f1_CN_len_std,f1_CN_birth_sum,f1_CN_birth_min,f1_CN_birth_max,f1_CN_birth_mean,f1_CN_birth_std,f1_CN_death_sum,f1_CN_death_min,f1_CN_death_max,f1_CN_death_mean,f1_CN_death_std,f1_CO_len_sum,f1_CO_len_min,f1_CO_len_max,f1_CO_len_mean,f1_CO_len_std,f1_CO_birth_sum,f1_CO_birth_min,f1_CO_birth_max,f1_CO_birth_mean,f1_CO_birth_std,f1_CO_death_sum,f1_CO_death_min,f1_CO_death_max,f1_CO_death_mean,f1_CO_death_std,f1_NO_len_sum,f1_NO_len_min,f1_NO_len_max,f1_NO_len_mean,f1_NO_len_std,f1_NO_birth_sum,f1_NO_birth_min,f1_NO_birth_max,f1_NO_birth_mean,f1_NO_birth_std,f1_NO_death_sum,f1_NO_death_min,f1_NO_death_max,f1_NO_death_mean,f1_NO_death_std,f1_CNO_len_sum,f1_CNO_len_min,f1_CNO_len_max,f1_CNO_len_mean,f1_CNO_len_std,f1_CNO_birth_sum,f1_CNO_birth_min,f1_CNO_birth_max,f1_CNO_birth_mean,f1_CNO_birth_std,f1_CNO_death_sum,f1_CNO_death_min,f1_CNO_death_max,f1_CNO_death_mean,f1_CNO_death_std
c<A>r<1>R<GLY>,43.49607835522984,1.3482709634339396,6.937309121234076,2.416448797512769,1.3727531851879164,28.746174028064686,2.156477510352983,5.72280154424971,3.593271753508086,1.0631745046752303,36.51356078556435,2.15366119055402,6.496556961728988,4.05706230950715,1.2585503395887425,50.0619411512356,1.2715032131170119,6.092418713684324,1.8541459685642816,1.1175019386613712,57.274302492869545,1.177973858851691,5.90635210914347,2.0455108033167693,1.1435151146597742,53.02271037554057,2.15366119055402,5.6183085324553765,2.945706131974476,0.9255039586403933,63.71960905673754,1.177973858851691,5.6183085324553765,1.7221515961280416,0.9490832564929946,9.076347434239288,0.022395121829994924,2.2868093647193435,0.5339027902493699,0.6521620951472082,102.15048206205633,1.213202268092175,14.400166974513525,6.008851886003313,3.53656097709989,111.22682949629562,1.3302097397794856,15.055692462132882,6.542754676252684,3.877129603138406,7.757698739423763,0.5177754780812922,5.432222729784463,2.5858995798079207,2.0804075348299778,23.185934943701568,6.172490482167859,10.401119907765178,7.728644981233856,1.898236932408448,30.943633683125327,6.690265960249151,15.833342637549642,10.314544561041776,3.9657589281790107,4.72892309305655,0.021483363277576828,1.7330722601318254,0.5254358992285055,0.6454212849919905,68.45289964278979,4.580307052259798,15.19165035424885,7.605877738087754,3.3006549255536135,73.18182273584634,5.6881162035345,15.39428914257784,8.13131363731626,3.041538086346792,9.622178036164962,0.02270163384642565,2.553363430168627,0.534565446453609,0.6378006273218305,91.07915767697014,0.47592455719865256,13.138421197265217,5.059953204276119,2.767184669739524,100.7013357131351,1.304593160117654,14.785497449836715,5.594518650729728,3.229936816762092,11.475080529143472,0.015331996371839018,3.1219222927887422,0.49891654474536834,0.739826583348233,118.61918066571361,1.213202268092175,10.92274643094975,5.157355681117983,2.9836331574661545,130.0942611948571,1.3302097397794856,11.619916117083978,5.656272225863352,3.1929044531850117,14.18033998117209,0.011580016444463048,5.478229118698634,0.5672135992468835,1.1358595522040915,138.6690037419595,2.4849026335332383,11.580604979174716,5.54676014967838,2.538498102000582,152.8493437231316,2.5882412798741523,11.736058890196436,6.113973748925264,2.6741624022271835,13.874969072471773,0.011166959160723522,4.573312855612597,0.5138877434248804,0.918071797707802,130.37852877468222,0.47592455719865256,10.92274643094975,4.828834399062305,2.8101759421974424,144.25349784715402,1.304593160117654,10.944229794227327,5.342722142487186,2.963396658028262
c<A>r<2>R<SER>,78.0266034942607,1.3482709634339396,4.219192320508147,2.1674056526183527,0.9144082682896313,39.480114859196284,2.156477510352983,6.60120107285281,3.589101350836026,1.1409998088856919,58.12379413167373,2.129294673066765,5.90635210914347,3.6327371332296083,0.9124310866382511,87.48775685852223,1.2715032131170119,3.99387840880975,1.8226616012192132,0.8005304015420676,106.20491920169637,1.177973858851691,5.90635210914347,2.003866400032007,0.9479928148588458,76.07360083075075,2.129294673066765,5.6183085324553765,2.7169143153839554,0.6938515770341511,114.2517003219489,1.177973858851691,5.6183085324553765,1.7577184664915215,0.8059193588686501,21.89764951865549,0.011010814956478043,2.407269469511289,0.4468908065031733,0.5638309286747429,239.5446986290587,1.213202268092175,10.7198638111268,4.8886673189603815,1.4629952753168842,261.4423481477142,1.3302097397794856,11.35259274516796,5.335558125463555,1.5730544412487828,5.984937756193704,0.07852357156673762,3.446022507798327,0.6649930840215226,0.9993072483600194,77.36599173244463,4.974002577528211,15.772026661548864,8.596221303604958,4.002067031426561,83.35092948863833,5.890177810535901,15.850550233115602,9.261214387626481,3.6914478468173963,12.888680407315416,0.021483363277576828,1.7402451020165852,0.6137466860626388,0.595389589784817,141.97696372724477,4.580307052259798,12.850499725473448,6.760807796535465,2.0602982089378457,154.86564413456023,5.6881162035345,13.085552823215972,7.374554482598106,1.8971379612738737,21.50337298058805,0.011699795546296965,1.9351954541801728,0.41352640347284714,0.4423430343816507,234.55498579822398,0.47592455719865256,10.7198638111268,4.510672803812,1.4830695601209927,256.0583587788121,1.304593160117654,11.35259274516796,4.924199207284848,1.568444030997529,29.131588074934744,0.011010814956478043,2.290198384401804,0.4347998220139514,0.5276370094006114,318.64445774228244,1.213202268092175,14.425674692417836,4.75588742898929,2.35470177668328,347.77604581721715,1.3302097397794856,14.442435478663867,5.190687251003241,2.323207589303063,18.905474451116074,0.01074939506357353,2.8639011808603065,0.47263686127790183,0.6917701475495592,211.92765286972215,2.1142910231806695,12.850499725473448,5.298191321743054,2.6990799845068367,230.83312732083823,2.5882412798741523,12.9232073675958,5.770828183020956,2.681264273487503,29.486058399505268,0.011166959160723522,2.349464141741164,0.4212294057072181,0.5310656838795033,309.3471642601621,0.47592455719865256,14.425674692417836,4.419245203716602,2.41789855828236,338.83322265966746,1.304593160117654,14.442435478663867,4.840474609423821,2.393570307210903
c<A>r<3>R<HIS>,98.06500949590158,1.3482709634339396,4.150928261950867,2.043021031164616,0.8480624792491166,52.6570220378793,2.156477510352983,6.216270604414933,3.7612158598485217,1.0249471292371521,63.177800732243476,2.129294673066765,7.299342749770924,3.7163412195437338,1.135105769081873,109.80940379445171,1.2965257091988809,4.037543276896441,1.7430064094357414,0.7654849334121613,123.2408377127867,1.177973858851691,4.149560402951407,1.8672854198907076,0.7502629041821851,88.30067414639768,2.129294673066765,7.299342749770924,2.7593960670749276,0.9099817751361391,133.8481163186136,1.177973858851691,3.9860981355604483,1.652445880476711,0.6398846219148964,30.222139978298586,0.011010814956478043,2.407269469511289,0.4722209371609154,0.5888336186191109,308.7204663477201,1.213202268092175,7.7820442350962935,4.823757286683127,1.042105507268911,338.9426063260187,1.3302097397794856,8.086893462616176,5.295978223844042,1.0912555148463903,14.38201020097014,0.07852357156673762,3.573434007418278,0.7990005667205633,1.0592975889419107,166.5172026213421,4.974002577528211,15.772026661548864,9.250955701185672,3.2119666034996346,180.89921282231222,5.92971677009941,15.966472334742456,10.049956267906234,3.1783909013974307,16.487651238377136,0.010663824146522671,2.285301416533084,0.5685396978750736,0.5772689948538569,253.14463583947855,3.5233569652139067,25.63709917032361,8.729125373775123,6.189843502369146,269.6322870778557,3.953404622210333,25.652919949362406,9.297665071650197,6.007207680532454,32.553507963967235,0.011699795546296965,2.451293064227615,0.4459384652598251,0.5580465018086463,331.98759813157494,0.47592455719865256,7.7820442350962935,4.547775316870889,0.996039841749964,364.54110609554215,1.304593160117654,8.086893462616176,4.9937137821307145,1.0326795762931962,36.921663512284354,0.010663824146522671,2.3977586850905688,0.4502641891741994,0.5192414977196863,323.575863268407,1.213202268092175,9.559734501285902,3.9460471130293535,1.1551786855493995,360.4975267806914,1.3302097397794856,9.71098530280051,4.396311302203554,1.1861018372824412,24.13533642835223,0.010663824146522671,3.0565168503902136,0.56128689368261,0.7898146567381358,253.43091653606126,2.0844941155858123,22.99001595286842,5.89374224502468,4.718317215738134,277.5662529644135,2.8932992839924534,23.105731189533003,6.45502913870729,4.663866589635233,37.72667161760509,0.010663824146522671,2.3977586850905688,0.40134757040005414,0.5496957382109595,366.86829690434996,0.47592455719865256,15.169721455639092,3.9028542223867015,1.6118380736457678,404.594968521955,1.304593160117654,15.207019073319966,4.304201792786755,1.6056567222731304
c<A>r<4>R<SER>,112.65065885219106,1.3482709634339396,3.975955760230101,1.877510980869851,0.6846128205641208,55.3442201180759,2.156477510352983,6.216270604414933,3.6896146745383933,1.03932750793,67.24211787856119,2.129294673066765,4.4993294016849745,3.539058835713747,0.7066993313965985,125.28743266019875,1.2965257091988809,3.8223305432762773,1.6485188507920887,0.6249301886833392,137.16014442350215,1.177973858851691,3.6970618904266077,1.7145018052937768,0.5838066350639827,90.12015175167622,2.129294673066765,3.2406891580875956,2.5748614786193205,0.312895442092747,147.9851515342658,1.177973858851691,3.6970618904266077,1.5415119951486023,0.45781712819543274,37.72544890005812,0.010901691911250566,2.825872444865353,0.44382881058891904,0.6359371909230579,433.5025392563688,1.213202268092175,9.781078712539966,5.100029873604338,1.3170192863074275,471.22798815642693,1.3302097397794856,9.791980404451216,5.543858684193258,1.282992670074312,17.676552903285597,0.04730187089117521,3.573434007418278,0.7685457784037216,1.0500698915103939,197.213233843688,1.3354235435147075,15.772026661548864,8.574488427986434,3.2596166471145427,214.88978674697358,1.726636643556355,15.966472334742456,9.343034206390156,3.2927022294374955,26.40883485967539,0.010663824146522671,2.1368989203311024,0.7137522935047403,0.5449308099488895,213.44560211849068,3.5233569652139067,9.559734501285902,5.768800057256505,0.9898751784359922,239.85443697816606,3.953404622210333,10.579123219547352,6.482552350761245,1.0239343624147526,38.537831099344444,0.01073886571514393,2.332908516827203,0.4143852806381123,0.5589759273415061,461.1354449779169,0.47592455719865256,9.781078712539966,4.958445644923838,1.4259471207518566,499.6732760772614,1.304593160117654,9.791980404451216,5.37283092556195,1.3646219096406544,44.30108448647317,0.010663824146522671,3.0662386228398306,0.4259719662160882,0.5888054450117095,418.0278584404226,1.213202268092175,9.559734501285902,4.019498638850218,1.3193696573341605,462.32894292689576,1.3302097397794856,9.71098530280051,4.445470605066306,1.2723187095567874,28.41001106396608,0.010663824146522671,3.0565168503902136,0.5918752304992934,0.842792673424194,195.00831759119512,1.3354235435147075,15.169721455639092,4.062673283149898,2.266370163825794,223.41832865516122,1.726636643556355,15.220822390832051,4.654548513649192,2.2902500601461036,42.81682345481401,0.010663824146522671,2.9482510509360615,0.4077792709982287,0.5982914125897806,405.0707136074147,0.47592455719865256,15.169721455639092,3.857816320070616,1.660004381953435,447.8875370622287,1.304593160117654,15.207019073319966,4.265595591068845,1.6360290672115951
c<A>r<5>R<MET>,138.3811628176469,1.3417736952260966,3.9869895343037403,1.9219605946895402,0.7486583849988652,58.28693294645363,2.247808283026003,6.783007741407467,3.8857955297635756,1.0808915652933788,81.59143727534706,2.129294673066765,6.268017629713371,4.079571863767353,1.1205834578686924,147.54560011473689,1.2965257091988809,3.930838681554167,1.6766545467583738,0.6680101044814015,166.25079304680955,1.201405751088409,3.8829348271611215,1.7876429359871995,0.6796896377503845,103.73329994103553,2.129294673066765,6.189177233704154,2.8814805539176533,0.96171303873206,174.22229311638714,1.201405751088409,3.8829348271611215,1.5983696616182306,0.5664323045312987,57.20616079878235,0.010901691911250566,4.994984165038364,0.5553996194056539,0.8373669370604,514.826703187462,0.5090162373280691,9.781078712539966,4.998317506674389,1.2679487711719337,572.0328639862445,1.8934690337948377,9.791980404451216,5.553717126080043,1.2751769084064934,20.648535866165606,0.043949137180121056,3.8364975937249852,0.8259414346466243,1.0784837695800247,226.15706925282439,1.3354235435147075,17.789829711990933,9.046282770112976,3.7407294068636223,246.80560511899,1.726636643556355,18.073165247815368,9.8722242047596,3.6595992079782333,38.354829559561864,0.010663824146522671,5.669155531337697,0.9354836477941918,1.1757716400662528,329.98502879601983,3.5233569652139067,18.647693459184666,8.048415336488288,4.002686375364276,368.3398583555817,3.953404622210333,18.66910187849781,8.983898984282481,4.1914049841323,57.27781631803596,0.01073886571514393,4.879378067552118,0.5114090742681782,0.7747659976892872,533.0945678044486,0.5090162373280691,9.781078712539966,4.759772926825434,1.2400942282892866,590.3723841224845,1.8934690337948377,9.791980404451216,5.271182001093612,1.2634197232750426,68.48493417284485,0.010663824146522671,5.349084305774728,0.5522978562326197,0.8306970158947107,504.64795546151777,0.5090162373280691,9.704733227104953,4.069741576302563,1.2671047736870562,573.1328896343625,1.8934690337948377,9.89462748817708,4.622039432535182,1.3136376720754137,36.46649100198074,0.010663824146522671,3.881425107468667,0.5881692097093668,0.9026157991033484,422.2624520326442,1.3354235435147075,18.647693459184666,6.8106847102039385,4.6401185088337895,458.72894303462493,1.726636643556355,18.66910187849781,7.398853919913305,4.556338560270466,65.92602432881387,0.010663824146522671,5.233478208288481,0.5316614865226925,0.8366783190514979,475.25352426305767,0.5090162373280691,9.704733227104953,3.832689711798852,1.2587559879461614,541.1795485918715,1.8934690337948377,9.89462748817708,4.364351198321544,1.3488372726194846
c<A>r<6>R<ARG>,131.20255208370895,1.3500078921280658,3.7111298775383768,1.7972952340234103,0.6278778054960195,53.942924756216115,2.247808283026003,5.031024165141633,3.596194983747741,0.6989682485065459,69.09175171657957,2.5419672743094184,6.189177233704154,4.064220689210563,0.8801621784174449,140.76278601806268,1.2987992421250416,3.7111298775383768,1.581604337281603,0.5282497541872428,158.03042871046765,1.2192433053627783,3.627156421811187,1.7365981176974468,0.6041689187564573,91.97169004717786,2.2334478080678255,6.189177233704154,2.7870209105205412,0.8427975318378108,166.77801840460282,1.2192433053627783,3.627156421811187,1.5586730692018955,0.48975340647409266,48.60588591577017,0.010901691911250566,3.659252892821823,0.5226439345781739,0.8060569489003553,455.4384872356875,0.4858237473144982,9.781078712539966,4.897188034792339,1.6321855932489062,504.0443731514577,1.8573857309338866,9.791980404451216,5.419831969370513,1.5711417145323774,18.054678204347866,0.04730187089117521,3.2266734008250637,0.7849860088846898,1.0256889699021952,174.62729526374324,1.3354235435147075,13.562959181855149,7.592491098423619,2.535718493220437,192.68197346809112,1.726636643556355,13.610261052746324,8.377477107308309,2.374681077682439,26.51354550360534,0.010663824146522671,5.669155531337697,0.9142601897794944,1.022830638004662,209.07596615743387,4.159210660293866,15.099721086624413,7.209516074394271,2.784617307885571,235.58951166103918,4.169874484440388,15.37388875844265,8.123776264173765,2.930516688724896,47.62651707626004,0.01073886571514393,3.423470764974371,0.4909950214047427,0.746537541125917,447.08798336514315,0.4858237473144982,9.781078712539966,4.609154467681888,1.5861717481207953,494.7145004414032,1.8573857309338866,9.791980404451216,5.100149489086631,1.5406781494498234,60.740100034866046,0.010663824146522671,3.2746730307115097,0.5019842978088103,0.7261150265445759,479.7449872405466,0.4858237473144982,11.546385874492671,3.9648346052937735,1.4758524072580355,540.4850872754126,1.8573857309338866,11.627701079221069,4.466818903102584,1.4199274527333603,31.23656946014601,0.010663824146522671,3.881425107468667,0.7099220331851366,0.9505958379763243,222.47772863346563,1.3354235435147075,11.319358921386993,5.056312014396946,2.985810476800283,253.71429809361163,1.726636643556355,13.58615833457362,5.766234047582082,3.000160626546082,57.320227133166114,0.010663824146522671,3.2746730307115097,0.49413988907901824,0.736497921768912,427.60958439545175,0.4858237473144982,11.546385874492671,3.6862895206504462,1.477819913053795,484.9298115286179,1.8573857309338866,11.627701079221069,4.180429409729465,1.460577452375455
c<A>r<7>R<TYR>,139.2561146661019,1.3353669678453783,3.819510537591062,1.8323172982381828,0.6883505468278364,33.763800330191025,3.47345196516247,4.5205868729215615,3.751533370021225,0.4037643905676995,67.29367020561111,3.4211147605251466,6.338216361643473,4.486244680374074,0.8860424562171747,143.98897804648342,1.2987992421250416,3.7659361431244034,1.6550457246722232,0.6234717082003597,165.27608593954804,1.2156986056806172,3.692084716717719,1.7964791949950873,0.7042032970046658,78.83541640600372,2.2195658269604865,6.274604149377541,3.032131400230912,1.1850767584286424,168.33084792027879,1.2156986056806172,3.692084716717719,1.6342800768959105,0.6078894447150072,58.63070509375842,0.010438789837291296,3.340961294449733,0.6587719673456003,0.8622736285929125,410.29076165316815,0.4797292331550125,9.781078712539966,4.610008557900766,1.628318615232537,468.9214667469265,1.8517308347307704,9.791980404451216,5.268780525246365,1.516480639289925,10.822156171460485,0.11207745340283992,3.521873176649482,0.8324735516508065,1.0474126504253967,122.51824996894015,5.064479752213629,18.779297137207323,9.424480766841551,4.702087457685206,133.34040614040063,6.6582925660428955,19.33762692124865,10.256954318492356,4.788284484898144,23.784172645656625,0.01677868974133112,5.669155531337697,0.951366905826265,1.0625749985758914,217.01438591011788,5.608922290452028,15.099721086624413,8.680575436404716,3.2495541851778054,240.7985585557745,6.531396058226952,15.37388875844265,9.63194234223098,3.162150508768083,56.47717470417171,0.010901691911250566,2.975546613002577,0.6644373494608437,0.7654332176624541,364.44982083570244,0.4797292331550125,9.781078712539966,4.287644951008264,1.4525990042703807,420.92699553987416,1.8517308347307704,9.791980404451216,4.952082300469108,1.372358951661363,67.70635007993846,0.012512412627529113,2.975546613002577,0.5689609250414996,0.7103934774844214,461.2229593810355,0.4797292331550125,9.152809103416985,3.875823188075928,1.2728311595388517,528.929309460974,1.8517308347307704,9.198131171841936,4.444784113117429,1.224247595457888,23.67953086393935,0.014463383040681066,3.881425107468667,0.7399853394981046,0.9071815454890074,227.57303097154636,2.0801008478931635,17.031373779846945,7.111657217860824,4.053731363823225,251.25256183548572,3.030680521613437,17.261026785898625,7.851642557358929,3.940713025469671,63.054313210669676,0.013359238215336688,2.975546613002577,0.6062914731795161,0.7530157251328142,383.67330309490785,0.4797292331550125,9.152809103416985,3.6891663759125755,1.350412956397246,446.7276163055775,1.8517308347307704,9.198131171841936,4.295457849092092,1.3267119762257629
c<A>r<8>R<PHE>,150.79830797592663,1.3296912812318002,3.6285501812309326,1.7740977408932546,0.6232863198105617,51.526878398180514,3.470801840433776,7.363593945660851,3.96360603062927,1.0385257670190455,53.11747324336392,3.5170671600232266,5.097643558085811,4.085959480258763,0.5108007993232281,156.56139937917024,1.2987992421250416,3.6285501812309326,1.5814282765572751,0.5103401930968793,167.90420098790239,1.2156986056806172,3.593097185642373,1.696002030180832,0.5857104848439026,73.18914991818279,2.2195658269604865,5.097643558085811,2.7107092562289923,0.5740918025255028,172.87294081766606,1.2156986056806172,3.593097185642373,1.5298490337846555,0.4437322116081191,60.525198744891796,0.010438789837291296,3.340961294449733,0.5819730648547288,0.7721540830533373,497.6687353634786,0.4797292331550125,10.035148824658108,4.78527630157191,1.5871437135277027,558.1939341083704,1.8511594635708049,11.008882014644435,5.3672493664266385,1.4856759159497037,15.2935353387061,0.010633190753036814,3.521873176649482,0.8496408521503389,1.166354818962084,177.29523164189231,5.064479752213629,17.98841887647268,9.849735091216239,4.507953754725595,192.58876698059842,6.6582925660428955,18.000347097304445,10.69937594336658,4.3703544599606845,15.62183099333418,0.011348692782739533,1.5331537518468457,0.7438967139682943,0.424270369104281,182.15545609244555,5.34446192703308,17.868116743610926,8.674069337735503,4.126873235087112,197.77728708577976,6.39914359463692,18.44989860404156,9.417966051703798,3.892496693429509,57.68248023681535,0.012840565769865364,2.7246965106557006,0.5655145121256407,0.6684268441453599,467.80935467260474,0.4797292331550125,10.035148824658108,4.586366222280438,1.4842482735170828,525.4918349094202,1.8511594635708049,11.008882014644435,5.15188073440608,1.3733271299297831,66.73675702197312,0.012124021935797202,2.790727192045594,0.5515434464625878,0.6463896553995824,466.3212331949062,0.4797292331550125,9.152809103416985,3.8538944892141007,1.19769770287366,533.0579902168794,1.8511594635708049,9.198131171841936,4.405437935676689,1.1395042656469485,20.513109723892637,0.011816708699337486,2.8264834543766018,0.7326110615675941,0.7503110426969504,161.64360161631066,2.089509557686142,17.5073337284241,5.772985772011095,4.024250376415437,182.15671134020332,3.023433062588959,17.82130070633117,6.50559683357869,3.8476845682290084,62.806321094728276,0.012124021935797202,2.790727192045594,0.5869749635021334,0.6785201087402801,393.268935037338,0.4797292331550125,9.152809103416985,3.675410607825589,1.2884782659889882,456.0752561320662,1.8511594635708049,9.198131171841936,4.262385571327721,1.2481680293004556
c<A>r<9>R<PHE>,152.93265050062234,1.3296912812318002,4.409210529552055,1.8425620542243657,0.7120952020126564,55.213363758588756,2.1755808858883623,5.38853038927032,3.6808909172392505,0.6948386483165271,55.37681595368516,3.4202598085694995,5.097643558085811,3.955486853834654,0.5105510964485859,161.76376344265339,1.311895785903211,4.409210529552055,1.6339774085116503,0.6135076380619998,171.99673526285662,1.2156986056806172,3.825304864861428,1.7550687271720062,0.6515620201701281,83.27473195446787,2.1755808858883623,5.097643558085811,2.7758243984822624,0.6534965575135334,180.1901767184459,1.2156986056806172,3.825304864861428,1.5806155852495256,0.5371141170158364,65.15121094424767,0.010438789837291296,3.15028055555016,0.5715018503881374,0.7157967953230303,568.2675847150167,0.48776915215353256,10.035148824658108,4.984803374693129,1.5449385160890432,633.4187956592643,1.34155898608862,10.984672223816847,5.556305225081266,1.4652967519065734,15.284630571725245,0.038014725763913404,3.4834981702891508,0.7278395510345355,1.0386170405706676,155.7322105094836,5.108926418907686,11.899285541252539,7.4158195480706475,1.6083486829963562,171.0168410812088,6.166532282536649,12.583495914551362,8.143659099105182,1.3933073346590368,16.810255179191756,0.05699842697810453,1.2580800897142677,0.8004883418662742,0.31947450024743895,130.48058782930775,5.1088444844019705,9.217071951916523,6.213361325205131,0.9855686388794991,147.2908430084995,5.811456002767299,9.939282053859355,7.013849667071405,0.9468220399925994,64.99340579350245,0.012699516227015373,3.064995695971323,0.590849143577295,0.6663132993698271,508.3087520693621,0.48373940622786904,10.035148824658108,4.620988655176019,1.4784246763657565,573.3021578628645,1.3261673444241031,10.984672223816847,5.211837798753314,1.4122936623973403,68.6286970942912,0.010632310614857587,2.555159654231889,0.5083607192169718,0.6175804213049209,561.6515796200681,0.48776915215353256,9.515032485347774,4.160382071259764,1.4284589817690536,630.2802767143594,1.34155898608862,9.58876254981347,4.6687427904767365,1.4056624166512275,23.356093585699714,0.011816708699337486,2.714784762819482,0.5988741945051209,0.7363378936553406,183.54557134761876,2.130907279281928,9.544438328888646,4.706296701220994,2.0779966481626144,206.90166493331853,3.020854245123124,9.618762348293565,5.305170895726116,2.0359623826150473,67.66766447338081,0.011654239090953311,3.2548796277323415,0.5501436136047221,0.6907330206166027,479.1927323478267,0.48373940622786904,9.152809103416985,3.8958758727465583,1.4573827143550802,546.8603968212075,1.3261673444241031,9.288565931187875,4.44601948635128,1.4334243875276425
c<A>r<10>R<THR>,146.27797291044217,1.3296912812318002,3.8955741571934146,1.8284746613805272,0.6656621557073484,48.599945998549366,2.1755808858883623,5.38853038927032,3.738457384503797,0.7325610372065379,67.2690077476737,3.497475283730574,5.302175422083267,4.204312984229606,0.643264547425532,153.35822785106112,1.2805976399025218,3.6317219224255806,1.6314705090538417,0.5687451789568541,166.3602062942172,1.2150395572971515,3.6317219224255806,1.7150536731362598,0.594702788387542,85.9952931227149,2.1755808858883623,5.302175422083267,2.866509770757163,0.8258095755299415,173.13197447580234,1.2150395572971515,3.6317219224255806,1.559747517800021,0.4840824689544122,60.7994985323777,0.010438789837291296,3.8192894279247254,0.5735801748337519,0.7465325040869011,512.5716382956621,0.48776915215353256,7.128705302675428,4.835581493355303,1.2158925414805453,573.3711368280399,1.34155898608862,7.641030004989655,5.409161668189055,1.1630477684065677,13.077976446694267,0.010500504678056188,3.3760932954756058,0.688314549826014,0.9223320867611883,143.5594706355855,5.106207000924087,11.899285541252539,7.5557616123992375,1.6309852486526213,156.63744708227975,6.166532282536649,12.583495914551362,8.24407616222525,1.428030909382206,26.162064578591533,0.01576075843337854,3.709581158827449,0.9021401578824666,0.7082380124798748,206.0680071565182,4.634845883911339,13.48552042137004,7.105793350224766,2.3616353110245982,232.23007173510976,5.059886649399925,14.248537309146387,8.007933508107232,2.47622451128572,60.11376065009782,0.012699516227015373,3.8192894279247254,0.5725120061914077,0.6829852137536333,476.80779873753767,0.48373940622786904,11.033591823238794,4.541026654643216,1.3148057067349734,536.9215593876355,1.3261673444241031,11.140143431688681,5.113538660834624,1.2724362921090264,66.48172420697543,0.012124021935797202,3.8192894279247254,0.5494357372477308,0.6827310178023889,503.4558078576136,0.48776915215353256,8.175937987408588,4.1607918004761455,1.275688518330683,569.937532064589,1.34155898608862,8.439357560182227,4.710227537723877,1.249229478076781,30.387389795426206,0.01112965003647437,3.7449134531062995,0.7066834836145629,0.8974574436564343,230.2817433293094,2.108959428970593,15.063462651110115,5.355389379751381,2.9991601777802788,260.6691331247356,3.020854245123124,15.138465620079891,6.062072863365944,3.0989850346951773,66.62477879443728,0.012124021935797202,3.8192894279247254,0.5743515413313558,0.7007331417450203,452.8445520992421,0.48373940622786904,8.026199875511566,3.9038323456831217,1.3381880722510653,519.4693308936794,1.3261673444241031,8.329375335067342,4.4781838870144774,1.339235098282037
