Acceptable-or-better (a): count DockQ ≥ 0.23
Medium-or-better (b): count DockQ ≥ 0.49
High (c): count DockQ ≥ 0.80

hit rate = a/b/c 

6A0Z hit rate =  0/0/0

6A0Z,model_3_multimer_20220423_192075,0.21142319,0.108
6A0Z,model_4_multimer_20220423_588683,0.20563422,0.07
6A0Z,model_5_multimer_20220423_192075,0.18447328,0.076
6A0Z,model_5_multimer_20220423_588683,0.17819552,0.084
6A0Z,model_5_multimer_20220423_789739,0.16497716,0.083
6A0Z,model_1_multimer_20220423_843835,0.15356466,0.084
6A0Z,ranked_2,0.15356466,0.084
6A0Z,model_1_multimer_20220423_192075,0.14602058,0.084
6A0Z,model_3_multimer_20220423_789739,0.13549234,0.106
6A0Z,ranked_0,0.13253301,0.072
