Acceptable-or-better (a): count DockQ ≥ 0.23
Medium-or-better (b): count DockQ ≥ 0.49
High (c): count DockQ ≥ 0.80

hit rate = a/b/c 

6A77 hit rate =  5/5/0

6A77,model_5_multimer_20220423_477699,0.10456569,0.609
6A77,ranked_1,0.09991411,0.627
6A77,model_4_multimer_20220423_016003,0.09991411,0.627
6A77,model_4_multimer_20220423_411110,0.08963268,0.084
6A77,model_5_multimer_20220423_663616,0.08819202,0.625
6A77,model_4_multimer_20220423_477699,0.08570192,0.084
6A77,model_4_multimer_20220423_663616,0.08358645,0.082
6A77,model_5_multimer_20220423_411110,0.07827293,0.634
6A77,model_5_multimer_20220423_996398,0.07747688,0.09
6A77,model_2_multimer_20220423_663616,0.07620762,0.082
